j=0 jn=0 r={0,0,0} rn={0,0,0} sj={0,0,0} rparity={}parity=1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.381771 -0.0588906 5.35491 -0.00946527 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.234399 -0.0296347 -0.00946527 5.59027 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.34716 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.31362 
j=0 jn=0 r={0} rn={0} sj={0} rparity={}parity=1
j=0 jn=0 r={4} rn={1} sj={4} rparity={}parity=1
j=0 jn=0 r={8} rn={2} sj={8} rparity={}parity=1
j=0 jn=0 r={12} rn={3} sj={12} rparity={}parity=1
j=0 jn=0 r={16} rn={6} sj={16} rparity={}parity=1
j=0 jn=0 r={20} rn={5} sj={20} rparity={}parity=1
overlapm
2 0 0 0 0 0
0 2 0 0 0 0
0 0 2 0 0 0
0 0 0 2 0 0
0 0 0 0 2 0
0 0 0 0 0 2
m1
1 0 0 0 0 0
0 1 0 0 0 0
0 0 1 0 0 0
0 0 0 1 0 0
0 0 0 0 0 1
0 0 0 0 1 0
m1_1
0 1 0 0 0 0
0 0 1 0 0 0
0 0 0 1 0 0
0 0 0 0 0 1
0 0 0 0 1 0
allbasism01
--- basism num =0-----
--- basism entry ---
r: [0, 0]
rn: [0, 0]
rparity: []
parity: 1
mvec: [
  [0]
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
]
rvecnum: [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
m_rvec: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bigmvec: [0, 0]


--- basism num =1-----
--- basism entry ---
r: [0, 4]
rn: [0, 1]
rparity: []
parity: 1
mvec: [
  []
  [0]
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
]
rvecnum: [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
m_rvec: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bigmvec: [0, 0]


--- basism num =2-----
--- basism entry ---
r: [0, 8]
rn: [0, 2]
rparity: []
parity: 1
mvec: [
  []
  []
  [0]
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
]
rvecnum: [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
m_rvec: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bigmvec: [0, 0]


--- basism num =3-----
--- basism entry ---
r: [0, 12]
rn: [0, 3]
rparity: []
parity: 1
mvec: [
  []
  []
  []
  [0]
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
]
rvecnum: [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
m_rvec: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bigmvec: [0, 0]


--- basism num =4-----
--- basism entry ---
r: [0, 20]
rn: [0, 5]
rparity: []
parity: 1
mvec: [
  []
  []
  []
  []
  []
  [0]
  []
  []
  []
  []
  []
  []
  []
  []
]
rvecnum: [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
m_rvec: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bigmvec: [0, 0]


--- basism num =5-----
--- basism entry ---
r: [0, 16]
rn: [0, 6]
rparity: []
parity: 1
mvec: [
  []
  []
  []
  []
  []
  []
  [0]
  []
  []
  []
  []
  []
  []
  []
]
rvecnum: [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
m_rvec: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bigmvec: [0, 0]


allbasism11
--- basism num =0-----
--- basism entry ---
r: [0, 4]
rn: [0, 1]
rparity: []
parity: 1
mvec: [
  []
  [2]
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
]
rvecnum: [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
m_rvec: [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bigmvec: [0, 2]


--- basism num =1-----
--- basism entry ---
r: [0, 8]
rn: [0, 2]
rparity: []
parity: 1
mvec: [
  []
  []
  [2]
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
]
rvecnum: [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
m_rvec: [0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bigmvec: [0, 2]


--- basism num =2-----
--- basism entry ---
r: [0, 12]
rn: [0, 3]
rparity: []
parity: 1
mvec: [
  []
  []
  []
  [2]
  []
  []
  []
  []
  []
  []
  []
  []
  []
  []
]
rvecnum: [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
m_rvec: [0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bigmvec: [0, 2]


--- basism num =3-----
--- basism entry ---
r: [0, 20]
rn: [0, 5]
rparity: []
parity: 1
mvec: [
  []
  []
  []
  []
  []
  [2]
  []
  []
  []
  []
  []
  []
  []
  []
]
rvecnum: [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
m_rvec: [0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]
bigmvec: [0, 2]


--- basism num =4-----
--- basism entry ---
r: [0, 16]
rn: [0, 6]
rparity: []
parity: 1
mvec: [
  []
  []
  []
  []
  []
  []
  [2]
  []
  []
  []
  []
  []
  []
  []
]
rvecnum: [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
m_rvec: [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]
bigmvec: [0, 2]



Total ham1 time: 32585μs
ham1cal
    -6.17627 -3.64566e-16  -1.5548e-16 -5.19029e-16            0  6.27554e-16
 1.37628e-16     -5.13667  9.06472e-17 -7.83511e-17 -8.22725e-17  1.77158e-16
           0            0     -0.44228            0            0            0
-2.47719e-16            0            0     0.425838            0 -1.47505e-16
           0 -8.23229e-17            0            0    0.0904289            0
 2.54206e-16            0            0 -1.52505e-16            0     0.840167
hamsige1
1.18228       0       0       0       0       0
      0 1.76348       0       0       0       0
      0       0       0       0       0       0
      0       0       0       0       0       0
      0       0       0       0       0       0
      0       0       0       0       0       0

Total all ham time: 36334μs
allbasisp2
j=0 jn=0 r={0} rn={0} sj={0} rparity={}parity=1
j=0 jn=0 r={4} rn={1} sj={4} rparity={}parity=1
j=0 jn=0 r={8} rn={2} sj={8} rparity={}parity=1
j=0 jn=0 r={12} rn={3} sj={12} rparity={}parity=1
j=0 jn=0 r={16} rn={6} sj={16} rparity={}parity=1
j=0 jn=0 r={20} rn={5} sj={20} rparity={}parity=1
hampcc2
-2.497 0 0 0 0 0 
0 -1.68659 0 0 0 0 
0 0 -0.22114 0 0 0 
0 0 0 0.212919 0 0 
0 0 0 0 0.420084 0 
0 0 0 0 0 0.0452145 
------------------------------
Basis: 
{
  0: [{ni=0, pi=0, J=0},
, {ni=0, pi=1, J=0},
, {ni=0, pi=2, J=0},
, {ni=0, pi=3, J=0},
, {ni=1, pi=5, J=0},
, {ni=1, pi=6, J=0},
, {ni=1, pi=7, J=0},
, {ni=1, pi=8, J=0},
, {ni=1, pi=9, J=0},
, {ni=1, pi=10, J=0},
, {ni=1, pi=11, J=0},
, {ni=2, pi=17, J=0},
, {ni=2, pi=18, J=0},
, {ni=2, pi=19, J=0},
, {ni=2, pi=20, J=0},
, {ni=2, pi=21, J=0},
, {ni=2, pi=22, J=0},
, {ni=2, pi=23, J=0},
, {ni=2, pi=24, J=0},
, {ni=2, pi=25, J=0},
, {ni=2, pi=26, J=0},
, {ni=2, pi=27, J=0},
, {ni=3, pi=35, J=0},
, {ni=3, pi=36, J=0},
, {ni=3, pi=37, J=0},
, {ni=3, pi=38, J=0},
, {ni=3, pi=39, J=0},
, {ni=3, pi=40, J=0},
, {ni=3, pi=41, J=0},
, {ni=3, pi=42, J=0},
, {ni=3, pi=43, J=0},
, {ni=3, pi=44, J=0},
, {ni=3, pi=45, J=0},
, {ni=3, pi=46, J=0},
, {ni=3, pi=47, J=0},
, {ni=4, pi=56, J=0},
, {ni=4, pi=57, J=0},
, {ni=4, pi=58, J=0},
, {ni=4, pi=59, J=0},
, {ni=4, pi=60, J=0},
, {ni=4, pi=61, J=0},
, {ni=4, pi=62, J=0},
, {ni=4, pi=63, J=0},
, {ni=4, pi=64, J=0},
, {ni=4, pi=65, J=0},
, {ni=4, pi=66, J=0},
, {ni=4, pi=67, J=0},
, {ni=5, pi=75, J=0},
, {ni=5, pi=76, J=0},
, {ni=5, pi=77, J=0},
, {ni=5, pi=78, J=0},
, {ni=5, pi=79, J=0},
, {ni=5, pi=80, J=0},
, {ni=5, pi=81, J=0},
, {ni=5, pi=82, J=0},
, {ni=5, pi=83, J=0},
],
  2: [{ni=0, pi=4, J=2},
, {ni=1, pi=4, J=2},
, {ni=1, pi=5, J=2},
, {ni=1, pi=6, J=2},
, {ni=1, pi=7, J=2},
, {ni=1, pi=8, J=2},
, {ni=1, pi=9, J=2},
, {ni=1, pi=10, J=2},
, {ni=1, pi=11, J=2},
, {ni=1, pi=12, J=2},
, {ni=1, pi=13, J=2},
, {ni=1, pi=14, J=2},
, {ni=1, pi=15, J=2},
, {ni=1, pi=16, J=2},
, {ni=2, pi=12, J=2},
, {ni=2, pi=13, J=2},
, {ni=2, pi=14, J=2},
, {ni=2, pi=15, J=2},
, {ni=2, pi=16, J=2},
, {ni=2, pi=17, J=2},
, {ni=2, pi=18, J=2},
, {ni=2, pi=19, J=2},
, {ni=2, pi=20, J=2},
, {ni=2, pi=21, J=2},
, {ni=2, pi=22, J=2},
, {ni=2, pi=23, J=2},
, {ni=2, pi=24, J=2},
, {ni=2, pi=25, J=2},
, {ni=2, pi=26, J=2},
, {ni=2, pi=27, J=2},
, {ni=2, pi=28, J=2},
, {ni=2, pi=29, J=2},
, {ni=2, pi=30, J=2},
, {ni=2, pi=31, J=2},
, {ni=2, pi=32, J=2},
, {ni=2, pi=33, J=2},
, {ni=2, pi=34, J=2},
, {ni=3, pi=28, J=2},
, {ni=3, pi=29, J=2},
, {ni=3, pi=30, J=2},
, {ni=3, pi=31, J=2},
, {ni=3, pi=32, J=2},
, {ni=3, pi=33, J=2},
, {ni=3, pi=34, J=2},
, {ni=3, pi=35, J=2},
, {ni=3, pi=36, J=2},
, {ni=3, pi=37, J=2},
, {ni=3, pi=38, J=2},
, {ni=3, pi=39, J=2},
, {ni=3, pi=40, J=2},
, {ni=3, pi=41, J=2},
, {ni=3, pi=42, J=2},
, {ni=3, pi=43, J=2},
, {ni=3, pi=44, J=2},
, {ni=3, pi=45, J=2},
, {ni=3, pi=46, J=2},
, {ni=3, pi=47, J=2},
, {ni=3, pi=48, J=2},
, {ni=3, pi=49, J=2},
, {ni=3, pi=50, J=2},
, {ni=3, pi=51, J=2},
, {ni=3, pi=52, J=2},
, {ni=3, pi=53, J=2},
, {ni=3, pi=54, J=2},
, {ni=3, pi=55, J=2},
, {ni=4, pi=48, J=2},
, {ni=4, pi=49, J=2},
, {ni=4, pi=50, J=2},
, {ni=4, pi=51, J=2},
, {ni=4, pi=52, J=2},
, {ni=4, pi=53, J=2},
, {ni=4, pi=54, J=2},
, {ni=4, pi=55, J=2},
, {ni=4, pi=56, J=2},
, {ni=4, pi=57, J=2},
, {ni=4, pi=58, J=2},
, {ni=4, pi=59, J=2},
, {ni=4, pi=60, J=2},
, {ni=4, pi=61, J=2},
, {ni=4, pi=62, J=2},
, {ni=4, pi=63, J=2},
, {ni=4, pi=64, J=2},
, {ni=4, pi=65, J=2},
, {ni=4, pi=66, J=2},
, {ni=4, pi=67, J=2},
, {ni=4, pi=68, J=2},
, {ni=4, pi=69, J=2},
, {ni=4, pi=70, J=2},
, {ni=4, pi=71, J=2},
, {ni=4, pi=72, J=2},
, {ni=4, pi=73, J=2},
, {ni=4, pi=74, J=2},
, {ni=5, pi=68, J=2},
, {ni=5, pi=69, J=2},
, {ni=5, pi=70, J=2},
, {ni=5, pi=71, J=2},
, {ni=5, pi=72, J=2},
, {ni=5, pi=73, J=2},
, {ni=5, pi=74, J=2},
, {ni=5, pi=75, J=2},
, {ni=5, pi=76, J=2},
, {ni=5, pi=77, J=2},
, {ni=5, pi=78, J=2},
, {ni=5, pi=79, J=2},
, {ni=5, pi=80, J=2},
, {ni=5, pi=81, J=2},
, {ni=5, pi=82, J=2},
, {ni=5, pi=83, J=2},
, {ni=5, pi=84, J=2},
, {ni=5, pi=85, J=2},
, {ni=5, pi=86, J=2},
, {ni=5, pi=87, J=2},
],
  4: [{ni=0, pi=5, J=4},
, {ni=0, pi=6, J=4},
, {ni=0, pi=7, J=4},
, {ni=0, pi=8, J=4},
, {ni=0, pi=9, J=4},
, {ni=0, pi=10, J=4},
, {ni=0, pi=11, J=4},
, {ni=1, pi=0, J=4},
, {ni=1, pi=1, J=4},
, {ni=1, pi=2, J=4},
, {ni=1, pi=3, J=4},
, {ni=1, pi=4, J=4},
, {ni=1, pi=5, J=4},
, {ni=1, pi=6, J=4},
, {ni=1, pi=7, J=4},
, {ni=1, pi=8, J=4},
, {ni=1, pi=9, J=4},
, {ni=1, pi=10, J=4},
, {ni=1, pi=11, J=4},
, {ni=1, pi=12, J=4},
, {ni=1, pi=13, J=4},
, {ni=1, pi=14, J=4},
, {ni=1, pi=15, J=4},
, {ni=1, pi=16, J=4},
, {ni=1, pi=17, J=4},
, {ni=1, pi=18, J=4},
, {ni=1, pi=19, J=4},
, {ni=1, pi=20, J=4},
, {ni=1, pi=21, J=4},
, {ni=1, pi=22, J=4},
, {ni=1, pi=23, J=4},
, {ni=1, pi=24, J=4},
, {ni=1, pi=25, J=4},
, {ni=1, pi=26, J=4},
, {ni=1, pi=27, J=4},
, {ni=2, pi=5, J=4},
, {ni=2, pi=6, J=4},
, {ni=2, pi=7, J=4},
, {ni=2, pi=8, J=4},
, {ni=2, pi=9, J=4},
, {ni=2, pi=10, J=4},
, {ni=2, pi=11, J=4},
, {ni=2, pi=12, J=4},
, {ni=2, pi=13, J=4},
, {ni=2, pi=14, J=4},
, {ni=2, pi=15, J=4},
, {ni=2, pi=16, J=4},
, {ni=2, pi=17, J=4},
, {ni=2, pi=18, J=4},
, {ni=2, pi=19, J=4},
, {ni=2, pi=20, J=4},
, {ni=2, pi=21, J=4},
, {ni=2, pi=22, J=4},
, {ni=2, pi=23, J=4},
, {ni=2, pi=24, J=4},
, {ni=2, pi=25, J=4},
, {ni=2, pi=26, J=4},
, {ni=2, pi=27, J=4},
, {ni=2, pi=28, J=4},
, {ni=2, pi=29, J=4},
, {ni=2, pi=30, J=4},
, {ni=2, pi=31, J=4},
, {ni=2, pi=32, J=4},
, {ni=2, pi=33, J=4},
, {ni=2, pi=34, J=4},
, {ni=2, pi=35, J=4},
, {ni=2, pi=36, J=4},
, {ni=2, pi=37, J=4},
, {ni=2, pi=38, J=4},
, {ni=2, pi=39, J=4},
, {ni=2, pi=40, J=4},
, {ni=2, pi=41, J=4},
, {ni=2, pi=42, J=4},
, {ni=2, pi=43, J=4},
, {ni=2, pi=44, J=4},
, {ni=2, pi=45, J=4},
, {ni=2, pi=46, J=4},
, {ni=2, pi=47, J=4},
, {ni=3, pi=17, J=4},
, {ni=3, pi=18, J=4},
, {ni=3, pi=19, J=4},
, {ni=3, pi=20, J=4},
, {ni=3, pi=21, J=4},
, {ni=3, pi=22, J=4},
, {ni=3, pi=23, J=4},
, {ni=3, pi=24, J=4},
, {ni=3, pi=25, J=4},
, {ni=3, pi=26, J=4},
, {ni=3, pi=27, J=4},
, {ni=3, pi=28, J=4},
, {ni=3, pi=29, J=4},
, {ni=3, pi=30, J=4},
, {ni=3, pi=31, J=4},
, {ni=3, pi=32, J=4},
, {ni=3, pi=33, J=4},
, {ni=3, pi=34, J=4},
, {ni=3, pi=35, J=4},
, {ni=3, pi=36, J=4},
, {ni=3, pi=37, J=4},
, {ni=3, pi=38, J=4},
, {ni=3, pi=39, J=4},
, {ni=3, pi=40, J=4},
, {ni=3, pi=41, J=4},
, {ni=3, pi=42, J=4},
, {ni=3, pi=43, J=4},
, {ni=3, pi=44, J=4},
, {ni=3, pi=45, J=4},
, {ni=3, pi=46, J=4},
, {ni=3, pi=47, J=4},
, {ni=3, pi=48, J=4},
, {ni=3, pi=49, J=4},
, {ni=3, pi=50, J=4},
, {ni=3, pi=51, J=4},
, {ni=3, pi=52, J=4},
, {ni=3, pi=53, J=4},
, {ni=3, pi=54, J=4},
, {ni=3, pi=55, J=4},
, {ni=3, pi=56, J=4},
, {ni=3, pi=57, J=4},
, {ni=3, pi=58, J=4},
, {ni=3, pi=59, J=4},
, {ni=3, pi=60, J=4},
, {ni=3, pi=61, J=4},
, {ni=3, pi=62, J=4},
, {ni=3, pi=63, J=4},
, {ni=3, pi=64, J=4},
, {ni=3, pi=65, J=4},
, {ni=3, pi=66, J=4},
, {ni=3, pi=67, J=4},
, {ni=4, pi=35, J=4},
, {ni=4, pi=36, J=4},
, {ni=4, pi=37, J=4},
, {ni=4, pi=38, J=4},
, {ni=4, pi=39, J=4},
, {ni=4, pi=40, J=4},
, {ni=4, pi=41, J=4},
, {ni=4, pi=42, J=4},
, {ni=4, pi=43, J=4},
, {ni=4, pi=44, J=4},
, {ni=4, pi=45, J=4},
, {ni=4, pi=46, J=4},
, {ni=4, pi=47, J=4},
, {ni=4, pi=48, J=4},
, {ni=4, pi=49, J=4},
, {ni=4, pi=50, J=4},
, {ni=4, pi=51, J=4},
, {ni=4, pi=52, J=4},
, {ni=4, pi=53, J=4},
, {ni=4, pi=54, J=4},
, {ni=4, pi=55, J=4},
, {ni=4, pi=56, J=4},
, {ni=4, pi=57, J=4},
, {ni=4, pi=58, J=4},
, {ni=4, pi=59, J=4},
, {ni=4, pi=60, J=4},
, {ni=4, pi=61, J=4},
, {ni=4, pi=62, J=4},
, {ni=4, pi=63, J=4},
, {ni=4, pi=64, J=4},
, {ni=4, pi=65, J=4},
, {ni=4, pi=66, J=4},
, {ni=4, pi=67, J=4},
, {ni=4, pi=68, J=4},
, {ni=4, pi=69, J=4},
, {ni=4, pi=70, J=4},
, {ni=4, pi=71, J=4},
, {ni=4, pi=72, J=4},
, {ni=4, pi=73, J=4},
, {ni=4, pi=74, J=4},
, {ni=4, pi=75, J=4},
, {ni=4, pi=76, J=4},
, {ni=4, pi=77, J=4},
, {ni=4, pi=78, J=4},
, {ni=4, pi=79, J=4},
, {ni=4, pi=80, J=4},
, {ni=4, pi=81, J=4},
, {ni=4, pi=82, J=4},
, {ni=4, pi=83, J=4},
, {ni=5, pi=56, J=4},
, {ni=5, pi=57, J=4},
, {ni=5, pi=58, J=4},
, {ni=5, pi=59, J=4},
, {ni=5, pi=60, J=4},
, {ni=5, pi=61, J=4},
, {ni=5, pi=62, J=4},
, {ni=5, pi=63, J=4},
, {ni=5, pi=64, J=4},
, {ni=5, pi=65, J=4},
, {ni=5, pi=66, J=4},
, {ni=5, pi=67, J=4},
, {ni=5, pi=68, J=4},
, {ni=5, pi=69, J=4},
, {ni=5, pi=70, J=4},
, {ni=5, pi=71, J=4},
, {ni=5, pi=72, J=4},
, {ni=5, pi=73, J=4},
, {ni=5, pi=74, J=4},
, {ni=5, pi=75, J=4},
, {ni=5, pi=76, J=4},
, {ni=5, pi=77, J=4},
, {ni=5, pi=78, J=4},
, {ni=5, pi=79, J=4},
, {ni=5, pi=80, J=4},
, {ni=5, pi=81, J=4},
, {ni=5, pi=82, J=4},
, {ni=5, pi=83, J=4},
, {ni=5, pi=84, J=4},
, {ni=5, pi=85, J=4},
, {ni=5, pi=86, J=4},
, {ni=5, pi=87, J=4},
, {ni=5, pi=88, J=4},
, {ni=5, pi=89, J=4},
, {ni=5, pi=90, J=4},
, {ni=5, pi=91, J=4},
],
}
J= 0
Eigenvalues: 
Eigenvalue 1: -5.66101
Eigenvalue 2: -3.4379
Eigenvalue 3: -3.05793
Eigenvalue 4: -2.20546
Eigenvectors: 
Eigenvector 1: [ 0.928503 0.202839 -0.056047 -0.0455416 -0.297679 0.0349762 0.0222032 -0.0281592 -0.0162277 -0.00566113 0.00848705 0.000320868 0.0056692 0.000997625 0.000467925 -0.000159864 -0.000560637 -0.000593008 0.000126598 -0.000178566 5.07033e-05 -6.77873e-07 -3.53219e-05 1.1523e-05 -3.77555e-05 1.50711e-07 -6.65213e-05 6.46024e-05 -3.33276e-05 -4.26298e-08 -0.000185098 -5.92777e-05 5.03563e-07 7.57105e-09 -5.34341e-09 -2.7889e-09 2.71056e-06 -1.18147e-09 -2.03958e-10 -5.53326e-09 5.11139e-07 2.31591e-10 -5.84169e-09 -3.09008e-06 1.42217e-06 -2.59651e-11 -1.8574e-09 2.64367e-11 3.68839e-12 7.45176e-11 2.52433e-11 2.49667e-11 -8.76244e-12 -4.32412e-08 7.76488e-12 4.07539e-12 ]
Eigenvector 2: [ -0.282212 0.790086 0.308154 -0.00525044 -0.379959 -0.0408512 0.129307 -0.184405 0.0524802 -0.0191265 -0.0321514 -0.00062387 0.0140828 -0.000420132 0.0018304 -0.0019498 0.000926152 -0.00288636 0.000874718 -0.000405937 0.000800916 -2.46551e-06 -0.000228126 0.000116736 -0.000224574 4.95556e-07 -0.00034096 0.000294352 -0.000101232 -9.79308e-08 -0.000645481 -9.06803e-05 -3.90124e-05 3.26862e-08 2.58836e-08 -1.18767e-08 1.83799e-05 -5.15812e-09 -1.56285e-09 -2.27123e-08 2.16566e-06 5.98888e-10 -2.36137e-08 -1.7934e-05 6.27881e-06 -4.24619e-10 -7.62943e-09 1.49698e-10 2.89142e-11 3.85791e-10 1.3131e-10 1.24684e-10 -4.04908e-11 -3.56454e-07 4.06971e-11 2.44788e-11 ]
Eigenvector 3: [ 0.17859 0.317753 0.142709 -0.0397713 0.803592 0.206449 0.367265 -0.0754918 0.112913 -0.00624032 -0.0540591 -0.00914552 -0.0198242 -0.0050171 -0.00189274 -0.00112057 -0.000577834 -0.00211847 0.00174829 -0.000952551 0.000252745 1.36843e-06 0.00012217 0.000363631 8.02771e-05 -5.44066e-07 0.000306389 -0.000359958 0.000171819 1.14789e-07 0.000796448 0.000317678 2.68032e-05 -2.49171e-08 -2.71085e-08 1.40584e-08 -1.88807e-05 5.86549e-09 1.82804e-09 2.96983e-08 -5.20633e-06 -7.68849e-10 3.08399e-08 1.3324e-05 -7.10215e-06 4.77826e-10 9.93388e-09 -1.86204e-10 -3.56556e-11 -5.06385e-10 -1.73707e-10 -1.64661e-10 5.37429e-11 3.85815e-07 -5.33904e-11 -3.19714e-11 ]
Eigenvector 4: [ 0.0987142 0.161617 0.168048 -0.0817006 0.274119 -0.835635 -0.291913 0.178758 -0.15664 -0.0361964 0.111092 0.00821601 -0.0138571 -0.000859086 -0.00621546 0.000524725 0.00963354 0.00317744 -0.00520614 0.00238769 -0.000712576 2.26199e-06 0.000530425 -0.000391155 0.00050402 -7.43483e-07 0.000359957 -0.000163616 0.000126109 3.44366e-07 0.000782935 0.000361582 3.30129e-05 -4.17219e-08 2.16749e-07 2.15992e-08 -3.52138e-05 8.93033e-09 -9.60075e-10 3.58577e-08 -5.59695e-06 -2.4859e-09 3.72962e-08 2.66431e-05 -1.24833e-05 -1.09264e-09 1.1453e-08 -3.11488e-10 -2.81826e-11 -7.19713e-10 -2.49984e-10 -2.15522e-10 2.58069e-11 7.91232e-07 -4.2472e-11 -1.40118e-11 ]
J= 2
Eigenvalues: 
Eigenvalue 1: -3.40455
Eigenvalue 2: -2.27562
Eigenvalue 3: -1.70788
Eigenvalue 4: -1.61165
Eigenvectors: 
Eigenvector 1: [ -0.0698405 0.0310043 0.947333 0.220863 0.195025 0.0252909 0.0793841 0.0101403 -0.0354591 -0.0113205 0.0258431 -0.00736004 -0.00953869 0.00868181 0.00119229 -0.0021331 0.00071984 0.000689803 -0.00041048 -0.00572126 -0.0229667 -0.00363809 -0.00200869 0.000351554 -0.000947166 0.000395902 0.000900645 -0.000445935 -0.000231064 2.33087e-06 6.28268e-05 -0.000181152 0.000130912 -4.20578e-05 6.91897e-05 -0.000109519 1.01345e-07 -4.05295e-05 4.49298e-05 -5.4791e-05 3.33037e-06 -2.44133e-05 2.92831e-05 -2.6945e-08 0.000197673 0.000141565 0.000172271 -6.5987e-07 0.000392908 -0.000408431 0.000173855 1.3615e-07 0.00091652 0.000264674 3.32561e-05 -3.45095e-08 -3.43054e-08 1.03419e-06 -1.40919e-09 2.71679e-06 2.59166e-10 -3.68742e-06 2.34118e-06 -8.85248e-10 -3.14163e-11 9.00925e-07 -6.38494e-11 -3.90743e-07 6.55024e-10 1.42111e-06 -1.33692e-07 1.33058e-10 3.14038e-10 1.5795e-08 -2.13027e-05 6.69281e-09 2.0675e-09 3.21482e-08 -4.22849e-06 -8.51433e-10 3.34416e-08 1.88696e-05 -8.15039e-06 5.49972e-10 1.07813e-08 1.25955e-11 -3.40582e-11 -1.05272e-12 1.77276e-12 -3.90717e-08 1.09093e-12 -3.77166e-12 3.2882e-12 2.28255e-11 -2.39539e-12 8.55152e-12 -1.26798e-08 -2.01053e-13 8.01722e-12 -1.9752e-10 -3.7876e-11 -5.2915e-10 -1.8103e-10 -1.72211e-10 5.58597e-11 4.14771e-07 -5.58379e-11 -3.38328e-11 1.13442e-12 1.26305e-13 2.96374e-13 1.63369e-12 ]
